Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,#NAME?,,,,
ENSMUSG00000008384,Sertad1,SERTA domain containing 1 [Source:MGI Symbol;Acc:MGI:1913438],-0.134924035,3.631189445,1.54258746,0.232010143,0.490369044,0.309476954,,,,
ENSMUSG00000035711,Dok3,docking protein 3 [Source:MGI Symbol;Acc:MGI:1351490],-0.134866532,4.384274462,1.734980465,0.206203769,0.462644917,0.334752205,,,,
ENSMUSG00000037993,Dhx38,DEAH (Asp-Glu-Ala-His) box polypeptide 38 [Source:MGI Symbol;Acc:MGI:1927617],-0.134852702,5.434253837,2.497529789,0.13345616,0.369529248,0.432351181,,,,
ENSMUSG00000060671,Atp8b2,"ATPase, class I, type 8B, member 2 [Source:MGI Symbol;Acc:MGI:1859660]",-0.134837428,4.402760285,2.828612757,0.111876843,0.336548752,0.472952015,,,,
ENSMUSG00000037306,Man1c1,"mannosidase, alpha, class 1C, member 1 [Source:MGI Symbol;Acc:MGI:2446214]",-0.134720472,3.964443325,2.072479367,0.16912543,0.416571715,0.380310222,,,,
ENSMUSG00000038000,Acd,adrenocortical dysplasia [Source:MGI Symbol;Acc:MGI:87873],-0.134619625,3.826281991,1.850166389,0.192494064,0.446299977,0.350373135,,,,
ENSMUSG00000006021,Kptn,kaptin [Source:MGI Symbol;Acc:MGI:1890380],-0.134531273,2.862451061,1.221559665,0.285287648,0.545027143,0.263581869,,,,
ENSMUSG00000002546,Golga2,"golgi autoantigen, golgin subfamily a, 2 [Source:MGI Symbol;Acc:MGI:2139395]",-0.13450333,6.004904131,3.192049835,0.0928269,0.305880341,0.514448434,,,,
ENSMUSG00000024947,Men1,multiple endocrine neoplasia 1 [Source:MGI Symbol;Acc:MGI:1316736],-0.134502369,4.906787845,2.729388987,0.117870167,0.345286979,0.461819799,,,,
ENSMUSG00000031173,Otc,ornithine transcarbamylase [Source:MGI Symbol;Acc:MGI:97448],-0.134475462,6.481885116,1.528804133,0.234015019,0.492496064,0.307597236,,,,
ENSMUSG00000036110,Slc17a2,"solute carrier family 17 (sodium phosphate), member 2 [Source:MGI Symbol;Acc:MGI:2443098]",-0.134434195,4.995129469,1.889683476,0.188057358,0.441187229,0.355377067,,,,
ENSMUSG00000028447,Dctn3,dynactin 3 [Source:MGI Symbol;Acc:MGI:1859251],-0.134397847,4.074599419,1.797253837,0.198643678,0.452989749,0.343911626,,,,
ENSMUSG00000041779,Tram2,translocating chain-associating membrane protein 2 [Source:MGI Symbol;Acc:MGI:1924817],-0.134395618,5.163244995,1.594914788,0.224598332,0.482153292,0.316814863,,,,
ENSMUSG00000055401,Fbxo6,F-box protein 6 [Source:MGI Symbol;Acc:MGI:1354743],-0.134347992,3.966691191,1.780928321,0.200591113,0.454990517,0.341997655,,,,
ENSMUSG00000051695,Pcbp1,poly(rC) binding protein 1 [Source:MGI Symbol;Acc:MGI:1345635],-0.134303686,7.158613094,4.464464644,0.050558633,0.222282499,0.65309473,,,,
ENSMUSG00000051043,Gprc5c,"G protein-coupled receptor, family C, group 5, member C [Source:MGI Symbol;Acc:MGI:1917605]",-0.134255011,5.502459975,4.106206614,0.059612231,0.24149235,0.617096622,,,,
ENSMUSG00000025145,Lrrc45,leucine rich repeat containing 45 [Source:MGI Symbol;Acc:MGI:2387183],-0.13425175,3.954813354,1.849385275,0.192583084,0.446299977,0.350373135,,,,
ENSMUSG00000025583,Rptor,"regulatory associated protein of MTOR, complex 1 [Source:MGI Symbol;Acc:MGI:1921620]",-0.134209536,5.125498758,2.324411436,0.146747364,0.388141089,0.41101038,,,,
ENSMUSG00000003308,Keap1,kelch-like ECH-associated protein 1 [Source:MGI Symbol;Acc:MGI:1858732],-0.134088505,5.388783965,2.367349132,0.143305454,0.383722355,0.415982899,,,,
ENSMUSG00000027472,Pdrg1,p53 and DNA damage regulated 1 [Source:MGI Symbol;Acc:MGI:1915809],-0.134075029,4.343859602,1.450415393,0.245856878,0.505111347,0.296612875,,,,
ENSMUSG00000022394,L3mbtl2,L3MBTL2 polycomb repressive complex 1 subunit [Source:MGI Symbol;Acc:MGI:2443584],-0.13406391,4.405723915,1.758400231,0.203318391,0.458340974,0.338811317,,,,
ENSMUSG00000034201,Gas2l1,growth arrest-specific 2 like 1 [Source:MGI Symbol;Acc:MGI:1926176],-0.134047419,4.443825202,2.167654264,0.160207059,0.405358907,0.39216028,,,,
ENSMUSG00000028743,Akr7a5,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase) [Source:MGI Symbol;Acc:MGI:107796]",-0.133990398,4.947328807,2.362392533,0.143697696,0.384395562,0.415221635,,,,
ENSMUSG00000022387,Brd1,bromodomain containing 1 [Source:MGI Symbol;Acc:MGI:1924161],-0.133921581,5.761830841,3.988002649,0.063005683,0.249030282,0.60374784,,,,
ENSMUSG00000025197,Cyp2c23,"cytochrome P450, family 2, subfamily c, polypeptide 23 [Source:MGI Symbol;Acc:MGI:1888897]",-0.13386817,6.014075807,1.50338697,0.237771546,0.496917534,0.303715678,,,,
ENSMUSG00000081094,Rpl19-ps11,"ribosomal protein L19, pseudogene 11 [Source:MGI Symbol;Acc:MGI:3642193]",-0.133792219,1.544397877,0.369266117,0.551874746,0.759395284,0.119532104,,,,
ENSMUSG00000001729,Akt1,thymoma viral proto-oncogene 1 [Source:MGI Symbol;Acc:MGI:87986],-0.133754477,6.518331636,3.927472409,0.064830733,0.252683625,0.597422901,,,,
ENSMUSG00000028463,Car9,carbonic anhydrase 9 [Source:MGI Symbol;Acc:MGI:2447188],-0.133707793,0.626198564,0.194105949,0.66537535,0.832321671,0.079708798,,,,
ENSMUSG00000017747,Ghdc,GH3 domain containing [Source:MGI Symbol;Acc:MGI:1931556],-0.133663613,2.979410335,1.369135143,0.258979471,0.518414758,0.285322644,,,,
ENSMUSG00000014773,Dll1,delta like canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:104659],-0.133618375,1.770475127,0.413081387,0.529451117,0.744987266,0.127851151,,,,
ENSMUSG00000044244,Il20rb,interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266],-0.133583243,0.747618416,0.305374781,0.588118176,0.784541943,0.105383833,,,,
ENSMUSG00000023150,Ivns1abp,influenza virus NS1A binding protein [Source:MGI Symbol;Acc:MGI:2152389],-0.133534202,8.310239829,1.427907548,0.249401358,0.508578833,0.293641719,,,,
ENSMUSG00000042275,Pelo,pelota mRNA surveillance and ribosome rescue factor [Source:MGI Symbol;Acc:MGI:2145154],-0.133505023,2.400781977,0.826780615,0.376607583,0.625144769,0.204019398,,,,
ENSMUSG00000031365,Zfp275,zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985],-0.133502124,4.6842251,1.323064575,0.266830823,0.527240258,0.277991436,,,,
ENSMUSG00000025429,Pstpip2,proline-serine-threonine phosphatase-interacting protein 2 [Source:MGI Symbol;Acc:MGI:1335088],-0.133478143,4.284955512,1.087752246,0.312368113,0.56904537,0.244853106,,,,
ENSMUSG00000077565,Gm23201,"predicted gene, 23201 [Source:MGI Symbol;Acc:MGI:5452978]",-0.133470777,1.33657266,0.407220405,0.532350264,0.746309564,0.127080993,,,,
ENSMUSG00000059430,Actg2,"actin, gamma 2, smooth muscle, enteric [Source:MGI Symbol;Acc:MGI:104589]",-0.133435324,1.941392604,0.464581198,0.505171707,0.728616871,0.137500777,,,,
ENSMUSG00000056919,Cep162,centrosomal protein 162 [Source:MGI Symbol;Acc:MGI:1925343],-0.133367891,3.232115047,1.612256115,0.222209659,0.480066014,0.318699038,,,,
ENSMUSG00000030814,Bcl7c,B cell CLL/lymphoma 7C [Source:MGI Symbol;Acc:MGI:1332237],-0.133285029,3.201800371,1.430438373,0.248999475,0.508155029,0.294003772,,,,
ENSMUSG00000029196,Tada2b,transcriptional adaptor 2B [Source:MGI Symbol;Acc:MGI:3035274],-0.133257786,4.106111828,2.320450658,0.147069936,0.388536491,0.410568186,,,,
ENSMUSG00000037351,Actr1b,"ARP1 actin-related protein 1B, centractin beta [Source:MGI Symbol;Acc:MGI:1917446]",-0.133256729,5.704519574,3.960019959,0.063841806,0.250697997,0.600849136,,,,
ENSMUSG00000108219,Gm44101,"predicted gene, 44101 [Source:MGI Symbol;Acc:MGI:5690493]",-0.133253948,1.678961338,0.221945737,0.643877422,0.820354654,0.085998354,,,,
ENSMUSG00000116508,Gm49463,"predicted gene, 49463 [Source:MGI Symbol;Acc:MGI:6155122]",-0.133213261,1.116133474,0.283785447,0.601501964,0.793092339,0.100676245,,,,
ENSMUSG00000022651,Retnlg,resistin like gamma [Source:MGI Symbol;Acc:MGI:2667763],-0.133187409,5.074351926,1.816573224,0.196369939,0.450654449,0.346156337,,,,
ENSMUSG00000043251,Exoc3l,exocyst complex component 3-like [Source:MGI Symbol;Acc:MGI:3041195],-0.13313116,3.21587097,1.339330796,0.264023044,0.523893665,0.280756853,,,,
ENSMUSG00000004393,Ddx56,DEAD (Asp-Glu-Ala-Asp) box polypeptide 56 [Source:MGI Symbol;Acc:MGI:1277172],-0.132804475,5.003800945,2.131045685,0.163566872,0.409517499,0.387727536,,,,
ENSMUSG00000008206,Cers4,ceramide synthase 4 [Source:MGI Symbol;Acc:MGI:1914510],-0.132795862,2.805023004,0.957692993,0.342236384,0.594506295,0.225843542,,,,
ENSMUSG00000047613,A430005L14Rik,RIKEN cDNA A430005L14 gene [Source:MGI Symbol;Acc:MGI:2140680],-0.132774518,4.103122209,2.4292843,0.138512797,0.376660609,0.424049796,,,,
ENSMUSG00000039623,Ap5z1,"adaptor-related protein complex 5, zeta 1 subunit [Source:MGI Symbol;Acc:MGI:1924908]",-0.132743614,3.674126254,1.631793013,0.219557602,0.477255359,0.321249186,,,,
ENSMUSG00000021806,Nid2,nidogen 2 [Source:MGI Symbol;Acc:MGI:1298229],-0.132727618,4.889851733,1.890564405,0.187959929,0.441187229,0.355377067,,,,
ENSMUSG00000065126,Snord104,"small nucleolar RNA, C/D box 104 [Source:MGI Symbol;Acc:MGI:3819515]",-0.132726316,1.158747466,0.300815931,0.590891449,0.786393318,0.104360185,,,,
ENSMUSG00000030123,Plxnd1,plexin D1 [Source:MGI Symbol;Acc:MGI:2154244],-0.132597383,6.216637185,2.626711278,0.124484445,0.35647581,0.447969936,,,,
ENSMUSG00000028709,Mob3c,MOB kinase activator 3C [Source:MGI Symbol;Acc:MGI:2140623],-0.132524257,4.24505223,2.506055402,0.132840359,0.368694433,0.43333342,,,,
ENSMUSG00000001128,Cfp,complement factor properdin [Source:MGI Symbol;Acc:MGI:97545],-0.132473637,6.001804854,2.041559083,0.172154723,0.420524434,0.376208765,,,,
ENSMUSG00000018820,Zfyve27,"zinc finger, FYVE domain containing 27 [Source:MGI Symbol;Acc:MGI:1919602]",-0.132410426,4.871230439,2.577030679,0.127845546,0.361174916,0.44228242,,,,
ENSMUSG00000022560,Slc52a2,"solute carrier protein 52, member 2 [Source:MGI Symbol;Acc:MGI:1289288]",-0.132406685,3.077807353,1.011488543,0.32941391,0.583193804,0.234187098,,,,
ENSMUSG00000034312,Iqsec1,IQ motif and Sec7 domain 1 [Source:MGI Symbol;Acc:MGI:1196356],-0.132357697,5.661654191,2.921331558,0.10660449,0.328651023,0.483265011,,,,
ENSMUSG00000041164,Zmiz2,"zinc finger, MIZ-type containing 2 [Source:MGI Symbol;Acc:MGI:106374]",-0.132340334,5.411252092,3.316270589,0.087220342,0.296258164,0.528329672,,,,
ENSMUSG00000020668,Kif3c,kinesin family member 3C [Source:MGI Symbol;Acc:MGI:107979],-0.132323153,2.032354486,0.844767482,0.371593633,0.620618575,0.20717523,,,,
ENSMUSG00000042097,Zfp239,zinc finger protein 239 [Source:MGI Symbol;Acc:MGI:1306812],-0.132295623,1.604234886,0.499070849,0.490000307,0.719745692,0.142820926,,,,
ENSMUSG00000036046,5031439G07Rik,RIKEN cDNA 5031439G07 gene [Source:MGI Symbol;Acc:MGI:2444899],-0.132279572,4.87992853,2.888036656,0.108462754,0.33120624,0.479901489,,,,
ENSMUSG00000003134,Tbc1d8,"TBC1 domain family, member 8 [Source:MGI Symbol;Acc:MGI:1927225]",-0.132242785,5.759527431,3.597133184,0.075956642,0.274247685,0.56185703,,,,
ENSMUSG00000091421,Gm4202,predicted gene 4202 [Source:MGI Symbol;Acc:MGI:3782379],-0.132175692,0.298503287,0.193909322,0.665533633,0.832321671,0.079708798,,,,
ENSMUSG00000039345,Mettl22,methyltransferase like 22 [Source:MGI Symbol;Acc:MGI:2384301],-0.132175209,2.341299114,0.947404618,0.344769461,0.597014236,0.224015313,,,,
ENSMUSG00000030145,Zfp248,zinc finger protein 248 [Source:MGI Symbol;Acc:MGI:1919970],-0.132175108,1.459854347,0.503699947,0.488024622,0.718467643,0.143592786,,,,
ENSMUSG00000048603,Gm9828,predicted gene 9828 [Source:MGI Symbol;Acc:MGI:3642913],-0.132009866,0.390552506,0.130561184,0.722545785,0.866318622,0.06232235,,,,
ENSMUSG00000028356,Ambp,alpha 1 microglobulin/bikunin precursor [Source:MGI Symbol;Acc:MGI:88002],-0.131930096,10.82280912,4.073485908,0.060529716,0.243677608,0.613184377,,,,
ENSMUSG00000015474,Ppt2,palmitoyl-protein thioesterase 2 [Source:MGI Symbol;Acc:MGI:1860075],-0.131886264,3.235293148,1.120201942,0.305486819,0.564061931,0.24867321,,,,
ENSMUSG00000041261,Car8,carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253],-0.131882938,4.622671866,1.369547297,0.258910625,0.518362432,0.285366481,,,,
ENSMUSG00000035642,Aamdc,adipogenesis associated Mth938 domain containing [Source:MGI Symbol;Acc:MGI:1913523],-0.1318159,2.420886033,1.183668704,0.292619083,0.552068738,0.258006845,,,,
ENSMUSG00000049191,Rtl5,retrotransposon Gag like 5 [Source:MGI Symbol;Acc:MGI:3045324],-0.131808466,1.558187154,0.443409881,0.51490329,0.734248057,0.134157194,,,,
ENSMUSG00000009569,Mrtfb,myocardin related transcription factor B [Source:MGI Symbol;Acc:MGI:3050795],-0.131729548,5.006552309,2.800356474,0.113545468,0.338428697,0.470532818,,,,
ENSMUSG00000072620,Slfn2,schlafen 2 [Source:MGI Symbol;Acc:MGI:1313258],-0.131624134,4.856250103,1.302008473,0.270524857,0.530629957,0.275208235,,,,
ENSMUSG00000108657,Gm35611,"predicted gene, 35611 [Source:MGI Symbol;Acc:MGI:5594770]",-0.131565433,0.594050821,0.206971071,0.65522243,0.826171076,0.082930014,,,,
ENSMUSG00000021224,Numb,NUMB endocytic adaptor protein [Source:MGI Symbol;Acc:MGI:107423],-0.131486223,5.33519543,3.684418687,0.072812139,0.268867275,0.570462055,,,,
ENSMUSG00000022868,Ahsg,alpha-2-HS-glycoprotein [Source:MGI Symbol;Acc:MGI:107189],-0.131475173,14.86152009,2.953654564,0.104836839,0.325746015,0.487120888,,,,
ENSMUSG00000021662,Arhgef28,Rho guanine nucleotide exchange factor (GEF) 28 [Source:MGI Symbol;Acc:MGI:1346016],-0.131469974,0.569537542,0.253225652,0.621622944,0.805001418,0.094203355,,,,
ENSMUSG00000032086,Bace1,beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542],-0.131450281,6.004294135,3.951252947,0.064106434,0.251251435,0.59989145,,,,
ENSMUSG00000021136,Smoc1,SPARC related  modular calcium binding 1 [Source:MGI Symbol;Acc:MGI:1929878],-0.131417392,6.572727707,4.287427908,0.054815433,0.231565913,0.63532537,,,,
ENSMUSG00000020476,Dbnl,drebrin-like [Source:MGI Symbol;Acc:MGI:700006],-0.131412587,5.819902951,2.077053175,0.168682973,0.415773049,0.381143666,,,,
ENSMUSG00000027185,Nat10,N-acetyltransferase 10 [Source:MGI Symbol;Acc:MGI:2138939],-0.13137486,5.005889994,2.668117014,0.121764577,0.351192508,0.454454757,,,,
ENSMUSG00000070283,Ndufaf3,NADH:ubiquinone oxidoreductase complex assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913956],-0.131354117,2.950863714,1.192413417,0.290904551,0.550203065,0.259476995,,,,
ENSMUSG00000039210,Gpatch2,G patch domain containing 2 [Source:MGI Symbol;Acc:MGI:1915019],-0.131262567,4.247073173,2.486006844,0.134293982,0.370522816,0.431185044,,,,
ENSMUSG00000060216,Arrb2,"arrestin, beta 2 [Source:MGI Symbol;Acc:MGI:99474]",-0.131208318,5.985223527,4.239865787,0.056029315,0.234064307,0.630664808,,,,
ENSMUSG00000052516,Robo2,roundabout guidance receptor 2 [Source:MGI Symbol;Acc:MGI:1890110],-0.131128907,3.284457494,0.544605634,0.471143823,0.705604181,0.151438855,,,,
ENSMUSG00000020441,2310033P09Rik,RIKEN cDNA 2310033P09 gene [Source:MGI Symbol;Acc:MGI:1915112],-0.131051561,2.912611262,1.081140135,0.313796576,0.570569634,0.243691346,,,,
ENSMUSG00000004936,Map2k1,mitogen-activated protein kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346866],-0.131041208,5.359668884,3.866773821,0.06672339,0.255941774,0.591858825,,,,
ENSMUSG00000025812,Pard3,par-3 family cell polarity regulator [Source:MGI Symbol;Acc:MGI:2135608],-0.130872561,5.457899428,3.801993697,0.06881525,0.260091535,0.584873782,,,,
ENSMUSG00000058638,Zfp110,zinc finger protein 110 [Source:MGI Symbol;Acc:MGI:1890378],-0.13085018,4.716465133,2.615850169,0.125210018,0.357767886,0.446398645,,,,
ENSMUSG00000025200,Cwf19l1,"CWF19-like 1, cell cycle control (S. pombe) [Source:MGI Symbol;Acc:MGI:1919752]",-0.130633406,3.888171626,2.334495641,0.145929994,0.386986556,0.412304122,,,,
ENSMUSG00000028851,Nudc,nudC nuclear distribution protein [Source:MGI Symbol;Acc:MGI:106014],-0.130618088,5.714000359,2.993366959,0.102712862,0.321934627,0.492232308,,,,
ENSMUSG00000046280,She,src homology 2 domain-containing transforming protein E [Source:MGI Symbol;Acc:MGI:1099462],-0.130589927,3.487359214,1.305792086,0.269856056,0.529933167,0.275778899,,,,
ENSMUSG00000021257,Angel1,angel homolog 1 [Source:MGI Symbol;Acc:MGI:1915987],-0.130573091,1.714514075,0.466635258,0.504245049,0.728170186,0.137767107,,,,
ENSMUSG00000027801,Tm4sf4,transmembrane 4 superfamily member 4 [Source:MGI Symbol;Acc:MGI:2385173],-0.130567196,6.535307274,2.907556733,0.10736863,0.329650455,0.481946321,,,,
ENSMUSG00000001062,Vps9d1,VPS9 domain containing 1 [Source:MGI Symbol;Acc:MGI:1914143],-0.130546212,3.802300176,1.277281027,0.274950855,0.5347623,0.271839218,,,,
ENSMUSG00000050357,Carmil2,capping protein regulator and myosin 1 linker 2 [Source:MGI Symbol;Acc:MGI:2685431],-0.130543231,3.251776896,1.115699143,0.306429079,0.565154605,0.24783273,,,,
ENSMUSG00000001642,Akr1b3,"aldo-keto reductase family 1, member B3 (aldose reductase) [Source:MGI Symbol;Acc:MGI:1353494]",-0.130526209,3.347345733,1.289336793,0.272780953,0.532681992,0.273531985,,,,
ENSMUSG00000082079,Dnmt3c,DNA methyltransferase 3C [Source:MGI Symbol;Acc:MGI:3649996],-0.130516382,1.452780817,0.356536005,0.558735462,0.763126396,0.117403524,,,,
ENSMUSG00000030022,Adamts9,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9 [Source:MGI Symbol;Acc:MGI:1916320]",-0.130509826,4.270637244,1.210254329,0.287448722,0.547383865,0.261708008,,,,
ENSMUSG00000022756,Slc7a4,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]",-0.130472932,2.687704128,0.424481607,0.52389514,0.740562114,0.13043851,,,,
ENSMUSG00000041733,Coq5,coenzyme Q5 methyltransferase [Source:MGI Symbol;Acc:MGI:1098643],-0.130462747,4.397889278,2.975798689,0.103646074,0.323701387,0.48985544,,,,
ENSMUSG00000038462,Uqcrfs1,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:MGI Symbol;Acc:MGI:1913944]",-0.130446326,6.845844747,3.530921417,0.078449027,0.279167555,0.554135056,,,,
ENSMUSG00000013698,Pea15a,phosphoprotein enriched in astrocytes 15A [Source:MGI Symbol;Acc:MGI:104799],-0.130391859,5.112459867,3.398400823,0.083733636,0.289902755,0.537747657,,,,
ENSMUSG00000031652,N4bp1,NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825],-0.130368784,5.194919267,2.600706934,0.12623022,0.358992024,0.444915201,,,,
ENSMUSG00000030400,Ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2 [Source:MGI Symbol;Acc:MGI:95413]",-0.130184031,4.518313562,1.998759566,0.176460186,0.425424592,0.371177409,,,,
ENSMUSG00000060224,Pyroxd2,pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:MGI Symbol;Acc:MGI:1921830],-0.130170372,5.212757075,2.132357636,0.163444968,0.409517499,0.387727536,,,,
ENSMUSG00000034126,Pomt2,protein-O-mannosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444430],-0.130160481,4.350993355,1.661679658,0.21557878,0.473482328,0.324696226,,,,
ENSMUSG00000036611,Eepd1,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734],-0.130149214,3.763550087,1.031937119,0.324717976,0.579616915,0.236858949,,,,
ENSMUSG00000032440,Tgfbr2,"transforming growth factor, beta receptor II [Source:MGI Symbol;Acc:MGI:98729]",-0.130059697,5.467225123,4.028194693,0.061827071,0.246513546,0.608159211,,,,
ENSMUSG00000039789,Zfp597,zinc finger protein 597 [Source:MGI Symbol;Acc:MGI:1918313],-0.130027204,3.573802384,0.787459836,0.387925223,0.633770303,0.198068115,,,,
ENSMUSG00000090942,F830016B08Rik,RIKEN cDNA F830016B08 gene [Source:MGI Symbol;Acc:MGI:3588218],-0.12997729,2.598439852,0.532474277,0.476045169,0.709379771,0.1491212,,,,
ENSMUSG00000040964,Arhgef10l,Rho guanine nucleotide exchange factor (GEF) 10-like [Source:MGI Symbol;Acc:MGI:1920004],-0.12986949,4.511019343,1.823695047,0.195540068,0.449819193,0.346962018,,,,
ENSMUSG00000028948,Nol9,nucleolar protein 9 [Source:MGI Symbol;Acc:MGI:1921285],-0.129857778,4.840949712,2.025738486,0.173730796,0.422200481,0.374481276,,,,
ENSMUSG00000030341,Tnfrsf1a,"tumor necrosis factor receptor superfamily, member 1a [Source:MGI Symbol;Acc:MGI:1314884]",-0.129689482,5.731377878,3.581506815,0.076536337,0.275163385,0.560409357,,,,
ENSMUSG00000002319,Ipo4,importin 4 [Source:MGI Symbol;Acc:MGI:1923001],-0.129643123,3.779858649,1.465722168,0.243484071,0.502443231,0.298913001,,,,
ENSMUSG00000056019,Zfp709,zinc finger protein 709 [Source:MGI Symbol;Acc:MGI:2384299],-0.129631113,2.013029185,0.417400816,0.527333237,0.743271351,0.128852606,,,,
ENSMUSG00000031442,Mcf2l,mcf.2 transforming sequence-like [Source:MGI Symbol;Acc:MGI:103263],-0.129608088,1.829419315,0.422048415,0.525071907,0.741380238,0.129958994,,,,
ENSMUSG00000032806,Slc10a3,"solute carrier family 10 (sodium/bile acid cotransporter family), member 3 [Source:MGI Symbol;Acc:MGI:95048]",-0.129522518,2.338075429,0.79997215,0.384269265,0.63148789,0.199634974,,,,
