Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,-LOG10(FDR)
ENSMUSG00000034456,Uroc1,urocanase domain containing 1 [Source:MGI Symbol;Acc:MGI:2385332],-0.306223328,9.007225821,7.561756085,0.01532754,0.06857492,1.163834692
ENSMUSG00000003814,Calr,calreticulin [Source:MGI Symbol;Acc:MGI:88252],-0.306185483,8.856419773,2.439619635,0.14000217,0.293622516,0.532210645
ENSMUSG00000046865,Fbl,fibrillarin [Source:MGI Symbol;Acc:MGI:95486],-0.306011355,3.883019356,8.730437171,0.010188876,0.052115517,1.283032949
ENSMUSG00000025372,Baiap2,brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336],-0.305920907,5.732126459,2.514647965,0.134495692,0.286317499,0.543152109
ENSMUSG00000031730,Dhodh,dihydroorotate dehydrogenase [Source:MGI Symbol;Acc:MGI:1928378],-0.305657551,3.0940708,7.387932799,0.01632422,0.071393393,1.146341976
ENSMUSG00000029594,Rbm19,RNA binding motif protein 19 [Source:MGI Symbol;Acc:MGI:1921361],-0.305536959,3.880689646,7.275762807,0.017007171,0.073173117,1.135648447
ENSMUSG00000027088,Phospho2,"phosphatase, orphan 2 [Source:MGI Symbol;Acc:MGI:1920623]",-0.305472047,4.055750912,6.928075962,0.019343887,0.079258413,1.10095463
ENSMUSG00000028292,Rars2,"arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]",-0.30544687,3.579318639,6.062099468,0.026976895,0.098921804,1.004707973
ENSMUSG00000041548,Hspb8,heat shock protein 8 [Source:MGI Symbol;Acc:MGI:2135756],-0.305331985,7.580045251,2.948491232,0.107372734,0.247706769,0.606062125
ENSMUSG00000059534,Uqcr10,"ubiquinol-cytochrome c reductase, complex III subunit X [Source:MGI Symbol;Acc:MGI:1913402]",-0.304952807,6.676374084,5.990251394,0.027754415,0.100792773,0.996570605
ENSMUSG00000079614,Seh1l,SEH1-like (S. cerevisiae [Source:MGI Symbol;Acc:MGI:1919374],-0.304941585,5.082111017,9.530798058,0.00781164,0.043802534,1.358500763
ENSMUSG00000026750,Psmb7,"proteasome (prosome, macropain) subunit, beta type 7 [Source:MGI Symbol;Acc:MGI:107637]",-0.304615046,6.953885002,10.15950901,0.006386002,0.038513838,1.414383204
ENSMUSG00000071528,Atp5md,ATP synthase membrane subunit DAPIT [Source:MGI Symbol;Acc:MGI:1891435],-0.304400757,5.76423529,4.089752416,0.0621205,0.170940322,0.767155482
ENSMUSG00000035310,Lin54,lin-54 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:2140902],-0.30438869,2.733410062,4.936871759,0.042782009,0.134884574,0.870037714
ENSMUSG00000004364,Cul3,cullin 3 [Source:MGI Symbol;Acc:MGI:1347360],-0.304367483,5.72780368,10.70340967,0.005389959,0.034546754,1.461592753
ENSMUSG00000035234,Abraxas1,BRCA1 A complex subunit [Source:MGI Symbol;Acc:MGI:1917931],-0.304151113,2.322203599,4.814234783,0.045088144,0.138852763,0.857445474
ENSMUSG00000030515,Tarsl2,threonyl-tRNA synthetase-like 2 [Source:MGI Symbol;Acc:MGI:2444486],-0.304150722,3.568774928,7.339110234,0.016617504,0.072144286,1.141798063
ENSMUSG00000024068,Spast,spastin [Source:MGI Symbol;Acc:MGI:1858896],-0.304054083,4.656234628,9.981566931,0.006756649,0.040032261,1.397589885
ENSMUSG00000026003,Acadl,"acyl-Coenzyme A dehydrogenase, long-chain [Source:MGI Symbol;Acc:MGI:87866]",-0.304010552,8.591842031,3.087440566,0.100124354,0.235697988,0.627644124
ENSMUSG00000039041,Adrm1,adhesion regulating molecule 1 [Source:MGI Symbol;Acc:MGI:1929289],-0.303916396,5.855746774,11.60363099,0.004107862,0.028852288,1.539819741
ENSMUSG00000039067,Psmd7,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 [Source:MGI Symbol;Acc:MGI:1351511]",-0.303857657,6.208051282,14.5750692,0.001796695,0.016630431,1.779096491
ENSMUSG00000027566,Psma7,proteasome subunit alpha 7 [Source:MGI Symbol;Acc:MGI:1347070],-0.303810951,6.761427673,6.154317629,0.026015755,0.096426382,1.015804127
ENSMUSG00000073424,Cyp4f15,"cytochrome P450, family 4, subfamily f, polypeptide 15 [Source:MGI Symbol;Acc:MGI:2146921]",-0.303782706,7.455054055,5.478521555,0.034113828,0.116104426,0.935151225
ENSMUSG00000071178,Serpina1b,"serine (or cysteine) preptidase inhibitor, clade A, member 1B [Source:MGI Symbol;Acc:MGI:891970]",-0.303709575,11.92669863,8.131918585,0.012518726,0.05997052,1.222062187
ENSMUSG00000041966,Dcaf17,DDB1 and CUL4 associated factor 17 [Source:MGI Symbol;Acc:MGI:1923013],-0.303682817,3.703755306,8.574096342,0.010745277,0.053982556,1.267746556
ENSMUSG00000022555,Dgat1,diacylglycerol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:1333825],-0.303651081,4.747566068,5.767419561,0.030337036,0.106628904,0.972125053
ENSMUSG00000048379,Socs4,suppressor of cytokine signaling 4 [Source:MGI Symbol;Acc:MGI:1914546],-0.303639327,3.835983704,6.459821518,0.023104262,0.089375693,1.048780576
ENSMUSG00000052428,Tmco1,transmembrane and coiled-coil domains 1 [Source:MGI Symbol;Acc:MGI:1921173],-0.303354962,5.755602931,8.113666253,0.01259889,0.060152912,1.220743347
ENSMUSG00000037236,Matr3,matrin 3 [Source:MGI Symbol;Acc:MGI:1298379],-0.30321374,4.026696066,7.00041937,0.018828528,0.077967761,1.108084937
ENSMUSG00000021400,Wrnip1,Werner helicase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1926153],-0.30314771,5.553637278,6.445618481,0.023230936,0.089566531,1.047854246
ENSMUSG00000056216,Cebpg,"CCAAT/enhancer binding protein (C/EBP), gamma [Source:MGI Symbol;Acc:MGI:104982]",-0.302805849,5.670563632,11.38590175,0.004382462,0.030152113,1.520682251
ENSMUSG00000022855,Senp2,SUMO/sentrin specific peptidase 2 [Source:MGI Symbol;Acc:MGI:1923076],-0.302627316,4.839795821,17.14715248,0.000943765,0.011252935,1.948734193
ENSMUSG00000028282,Casp8ap2,caspase 8 associated protein 2 [Source:MGI Symbol;Acc:MGI:1349399],-0.30262367,2.867070023,4.401637385,0.053994006,0.155877041,0.807217847
ENSMUSG00000079104,Prps1l3,phosphoribosyl pyrophosphate synthetase 1-like 3 [Source:MGI Symbol;Acc:MGI:3779453],-0.302535252,4.297943541,11.64068043,0.004063127,0.028748755,1.541380956
ENSMUSG00000051000,Fam160a1,"family with sequence similarity 160, member A1 [Source:MGI Symbol;Acc:MGI:2444746]",-0.302293919,2.251457839,0.999383103,0.333957935,0.515755562,0.28755608
ENSMUSG00000024831,Ighmbp2,immunoglobulin mu binding protein 2 [Source:MGI Symbol;Acc:MGI:99954],-0.302030126,2.652866978,5.083771456,0.040199186,0.129560751,0.887526544
ENSMUSG00000062203,Gspt1,G1 to S phase transition 1 [Source:MGI Symbol;Acc:MGI:1316728],-0.301948165,6.227732136,8.548418019,0.010839974,0.054265196,1.265478627
ENSMUSG00000117465,Gm49980,"predicted gene, 49980 [Source:MGI Symbol;Acc:MGI:6275257]",-0.301838432,1.578948143,0.754337714,0.399345971,0.578721889,0.237530091
ENSMUSG00000021635,Rad17,RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807],-0.301739945,3.59872232,5.40920556,0.035099932,0.118105633,0.92772939
ENSMUSG00000043085,Tmem82,transmembrane protein 82 [Source:MGI Symbol;Acc:MGI:2384869],-0.301691523,5.422592434,3.21732236,0.093876411,0.22546879,0.646913565
ENSMUSG00000038615,Nfe2l1,"nuclear factor, erythroid derived 2,-like 1 [Source:MGI Symbol;Acc:MGI:99421]",-0.301461038,7.475565964,6.089195709,0.026690266,0.098274443,1.007559407
ENSMUSG00000004462,Tbccd1,TBCC domain containing 1 [Source:MGI Symbol;Acc:MGI:1917823],-0.301309855,4.605577389,7.644928578,0.014875629,0.067720256,1.169281412
ENSMUSG00000051502,Ufsp1,UFM1-specific peptidase 1 [Source:MGI Symbol;Acc:MGI:1917490],-0.301217072,1.432802726,1.381789408,0.25886068,0.438187666,0.358339851
ENSMUSG00000063200,Nol7,nucleolar protein 7 [Source:MGI Symbol;Acc:MGI:1917328],-0.301138758,4.797323118,10.08764038,0.006532816,0.039002822,1.408903973
ENSMUSG00000026656,Fcgr2b,"Fc receptor, IgG, low affinity IIb [Source:MGI Symbol;Acc:MGI:95499]",-0.300821066,5.817175452,5.279662425,0.037033523,0.122462234,0.911997822
ENSMUSG00000020794,Ube2g1,ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378],-0.300413131,5.064354232,6.873479579,0.019743652,0.080297973,1.095295419
ENSMUSG00000030521,Mphosph10,M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MGI Symbol;Acc:MGI:1915223],-0.300392511,3.553072829,8.050562044,0.012880644,0.061140123,1.213673691
ENSMUSG00000028630,Dyrk2,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 [Source:MGI Symbol;Acc:MGI:1330301],-0.300214553,5.731555596,6.435611781,0.023320668,0.089693384,1.047239592
ENSMUSG00000071226,Cecr2,"CECR2, histone acetyl-lysine reader [Source:MGI Symbol;Acc:MGI:1923799]",-0.300209214,4.226547112,4.581325092,0.049882397,0.148728035,0.827607159
ENSMUSG00000041268,Dmxl2,Dmx-like 2 [Source:MGI Symbol;Acc:MGI:2444630],-0.30018056,5.5819445,8.347862159,0.011613606,0.056970681,1.24434859
ENSMUSG00000097119,B230354K17Rik,RIKEN cDNA B230354K17 gene [Source:MGI Symbol;Acc:MGI:2443272],-0.299988356,2.89103381,2.642074778,0.125739563,0.274621376,0.561265661
ENSMUSG00000086494,2210417A02Rik,RIKEN cDNA 2210417A02 gene [Source:MGI Symbol;Acc:MGI:1917388],-0.299951062,0.919929483,0.845039841,0.373096872,0.554793584,0.25586857
ENSMUSG00000022914,Brwd1,bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651],-0.299928273,5.292209536,11.15576001,0.004695874,0.031695879,1.498997205
ENSMUSG00000097177,9330159M07Rik,RIKEN cDNA 9330159M07 gene [Source:MGI Symbol;Acc:MGI:2442519],-0.299844722,0.785793312,1.703196245,0.212333845,0.383654249,0.416059987
ENSMUSG00000019132,BC005537,cDNA sequence BC005537 [Source:MGI Symbol;Acc:MGI:2441726],-0.299808345,7.265240806,6.192733332,0.025627154,0.095545882,1.019788025
ENSMUSG00000001707,Eef1e1,eukaryotic translation elongation factor 1 epsilon 1 [Source:MGI Symbol;Acc:MGI:1913393],-0.299799812,2.86530201,3.148348326,0.097133986,0.23075109,0.636856239
ENSMUSG00000021189,Atxn3,ataxin 3 [Source:MGI Symbol;Acc:MGI:1099442],-0.299727761,4.057412359,5.100023561,0.039924814,0.128916243,0.889692359
ENSMUSG00000030922,Lyrm1,LYR motif containing 1 [Source:MGI Symbol;Acc:MGI:1921169],-0.299459556,1.429611367,2.292317878,0.151645948,0.30859195,0.510615408
ENSMUSG00000018604,Tbx3,T-box 3 [Source:MGI Symbol;Acc:MGI:98495],-0.299390877,5.167582894,2.88041388,0.111155253,0.253498834,0.596024034
ENSMUSG00000028860,Sytl1,synaptotagmin-like 1 [Source:MGI Symbol;Acc:MGI:1933365],-0.299375671,2.431893827,1.767741399,0.204334266,0.374330261,0.426745062
ENSMUSG00000071533,Pcnp,PEST proteolytic signal containing nuclear protein [Source:MGI Symbol;Acc:MGI:1923552],-0.299207357,4.159542744,6.328129116,0.024310294,0.092182977,1.035349269
ENSMUSG00000027358,Bmp2,bone morphogenetic protein 2 [Source:MGI Symbol;Acc:MGI:88177],-0.299173031,4.169331556,6.672297263,0.021301703,0.084663228,1.072305179
ENSMUSG00000001134,Uxt,ubiquitously expressed prefoldin like chaperone [Source:MGI Symbol;Acc:MGI:1277988],-0.299047506,3.797824285,4.458883767,0.052642209,0.153647675,0.813474007
ENSMUSG00000023150,Ivns1abp,influenza virus NS1A binding protein [Source:MGI Symbol;Acc:MGI:2152389],-0.29902763,7.068548805,2.1013101,0.168594642,0.331206327,0.479901376
ENSMUSG00000074284,Gm10658,predicted gene 10658 [Source:MGI Symbol;Acc:MGI:3642856],-0.299014231,3.350464167,2.683536759,0.123041981,0.270818421,0.567321799
ENSMUSG00000031889,D230025D16Rik,RIKEN cDNA D230025D16 gene [Source:MGI Symbol;Acc:MGI:2443049],-0.29898439,5.893481127,8.095015327,0.012681418,0.060447767,1.218619738
ENSMUSG00000053898,Ech1,"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]",-0.298915456,9.237453402,2.842539111,0.11332962,0.2563702,0.591132459
ENSMUSG00000004789,Dlst,dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex) [Source:MGI Symbol;Acc:MGI:1926170],-0.298841279,8.243909985,4.44303577,0.053012407,0.154413605,0.811314437
ENSMUSG00000049184,Purg,purine-rich element binding protein G [Source:MGI Symbol;Acc:MGI:1922279],-0.298717554,0.704546632,1.20557087,0.290225862,0.473202596,0.324952881
ENSMUSG00000036880,Acaa2,acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) [Source:MGI Symbol;Acc:MGI:1098623],-0.298562074,10.05715774,7.487366634,0.015745214,0.069836739,1.155916048
ENSMUSG00000041180,Hectd2,HECT domain E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2442663],-0.29852215,1.172944401,2.288819221,0.151936799,0.308881142,0.510208606
ENSMUSG00000058542,Gm15590,predicted gene 15590 [Source:MGI Symbol;Acc:MGI:3831433],-0.298516219,1.09705164,0.879113656,0.363900116,0.54563122,0.263100788
ENSMUSG00000031586,Rbpms,RNA binding protein gene with multiple splicing [Source:MGI Symbol;Acc:MGI:1334446],-0.298392881,5.065582644,3.354226631,0.087790905,0.215300725,0.666954507
ENSMUSG00000087241,Gm11844,predicted gene 11844 [Source:MGI Symbol;Acc:MGI:3651040],-0.298221022,2.866631673,4.468398119,0.052421423,0.153213372,0.81470333
ENSMUSG00000092416,Zfp141,zinc finger protein 141 [Source:MGI Symbol;Acc:MGI:3584269],-0.297872879,2.526747489,3.890358174,0.068076335,0.181789784,0.740430526
ENSMUSG00000062014,Gmfb,"glia maturation factor, beta [Source:MGI Symbol;Acc:MGI:1927133]",-0.297865575,4.916399301,7.144734714,0.017847196,0.075509699,1.121997262
ENSMUSG00000024758,Rtn3,reticulon 3 [Source:MGI Symbol;Acc:MGI:1339970],-0.297840875,6.116191186,11.18922553,0.00464874,0.031462958,1.502200447
ENSMUSG00000036959,Bcorl1,BCL6 co-repressor-like 1 [Source:MGI Symbol;Acc:MGI:2443910],-0.297811776,3.475822078,1.981774548,0.180416897,0.345553965,0.46148412
ENSMUSG00000028578,Caap1,caspase activity and apoptosis inhibitor 1 [Source:MGI Symbol;Acc:MGI:1915020],-0.29780831,1.376321656,2.355710145,0.146493593,0.302253713,0.519628355
ENSMUSG00000074925,Ptar1,protein prenyltransferase alpha subunit repeat containing 1 [Source:MGI Symbol;Acc:MGI:1921875],-0.297568718,3.876364042,6.319585918,0.024391024,0.092374518,1.034447814
ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit [Source:MGI Symbol;Acc:MGI:97758]",-0.297449636,0.926439468,2.329778474,0.148574625,0.30438011,0.516583731
ENSMUSG00000052962,Mrpl35,mitochondrial ribosomal protein L35 [Source:MGI Symbol;Acc:MGI:1913473],-0.297385448,4.139561578,7.72211463,0.014469966,0.066382832,1.177944222
ENSMUSG00000001017,Chtop,chromatin target of PRMT1 [Source:MGI Symbol;Acc:MGI:1913761],-0.297296019,5.487128938,14.74820298,0.001717192,0.016196986,1.790565793
ENSMUSG00000030512,Snrpa1,small nuclear ribonucleoprotein polypeptide A' [Source:MGI Symbol;Acc:MGI:1916231],-0.297246825,3.171354234,4.435199773,0.053196583,0.154649888,0.81065039
ENSMUSG00000005514,Por,P450 (cytochrome) oxidoreductase [Source:MGI Symbol;Acc:MGI:97744],-0.296682402,9.744871183,0.782332548,0.390953607,0.570820072,0.243500764
ENSMUSG00000001844,Zdhhc4,"zinc finger, DHHC domain containing 4 [Source:MGI Symbol;Acc:MGI:1920131]",-0.296524139,3.936698037,6.570735762,0.022142142,0.086974784,1.060606639
ENSMUSG00000028318,Polr1e,polymerase (RNA) I polypeptide E [Source:MGI Symbol;Acc:MGI:1929022],-0.296417401,2.232400468,3.874560012,0.068576538,0.182694817,0.738273773
ENSMUSG00000113529,Gm47484,"predicted gene, 47484 [Source:MGI Symbol;Acc:MGI:6096460]",-0.296241267,0.527955897,0.626624641,0.441436946,0.617179572,0.209588457
ENSMUSG00000045414,Dipk2a,divergent protein kinase domain 2A [Source:MGI Symbol;Acc:MGI:1916111],-0.295914411,4.275256905,7.484873781,0.015759437,0.069855063,1.15580211
ENSMUSG00000015536,Mocs2,molybdenum cofactor synthesis 2 [Source:MGI Symbol;Acc:MGI:1336894],-0.295828683,6.678882422,8.348314924,0.011611789,0.056970681,1.24434859
ENSMUSG00000050103,Agmo,alkylglycerol monooxygenase [Source:MGI Symbol;Acc:MGI:2442495],-0.295774558,6.071780544,8.273466381,0.011916633,0.057955212,1.236907502
ENSMUSG00000024095,Hnrnpll,heterogeneous nuclear ribonucleoprotein L-like [Source:MGI Symbol;Acc:MGI:1919942],-0.295635073,4.291624265,9.917817474,0.006895408,0.040661042,1.390821495
ENSMUSG00000112880,Gm20337,"predicted gene, 20337 [Source:MGI Symbol;Acc:MGI:5012522]",-0.295508524,0.743056754,1.614995403,0.223931539,0.396727851,0.40150731
ENSMUSG00000039704,Lmbrd2,LMBR1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2444173],-0.295250357,5.376252835,4.510706152,0.051452751,0.151593196,0.81932029
ENSMUSG00000027602,Map1lc3a,microtubule-associated protein 1 light chain 3 alpha [Source:MGI Symbol;Acc:MGI:1915661],-0.295123136,5.229383857,4.850056027,0.044399789,0.137617258,0.861327101
ENSMUSG00000048106,4632415L05Rik,RIKEN cDNA 4632415L05 gene [Source:MGI Symbol;Acc:MGI:1918058],-0.295090776,3.276766654,3.792636492,0.071241496,0.187469701,0.727068913
ENSMUSG00000021952,Xpo4,exportin 4 [Source:MGI Symbol;Acc:MGI:1888526],-0.29499374,3.452537933,7.587720704,0.015184782,0.068230213,1.166023272
ENSMUSG00000024065,Ehd3,EH-domain containing 3 [Source:MGI Symbol;Acc:MGI:1928900],-0.294874485,6.605135738,3.53940785,0.080294056,0.203222412,0.692028399
ENSMUSG00000025068,Gsto1,glutathione S-transferase omega 1 [Source:MGI Symbol;Acc:MGI:1342273],-0.29482484,7.042075515,7.67795952,0.014700443,0.067291519,1.172039668
ENSMUSG00000021135,Slc10a1,"solute carrier family 10 (sodium/bile acid cotransporter family), member 1 [Source:MGI Symbol;Acc:MGI:97379]",-0.294784211,9.425444464,4.825306364,0.04487406,0.138604559,0.858222485
ENSMUSG00000018286,Psmb6,"proteasome (prosome, macropain) subunit, beta type 6 [Source:MGI Symbol;Acc:MGI:104880]",-0.294683159,6.844592895,9.564466953,0.007726595,0.043681204,1.359705404
ENSMUSG00000032244,Fem1b,fem 1 homolog b [Source:MGI Symbol;Acc:MGI:1335087],-0.29459115,4.119205898,10.9210888,0.005042235,0.033171034,1.479240997
ENSMUSG00000022797,Tfrc,transferrin receptor [Source:MGI Symbol;Acc:MGI:98822],-0.294579144,4.536072873,0.650416562,0.433077744,0.610133901,0.214574844
ENSMUSG00000081272,Ap2m1-ps,"adaptor-related protein complex 2, mu 1 subunit, pseudogene [Source:MGI Symbol;Acc:MGI:3649640]",-0.294537792,3.058686839,4.448194931,0.052891557,0.154158783,0.812031726
ENSMUSG00000025792,Slc25a10,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]",-0.294522761,8.060346277,4.745194804,0.046450499,0.14154395,0.849108689
ENSMUSG00000021650,Ptcd2,pentatricopeptide repeat domain 2 [Source:MGI Symbol;Acc:MGI:1916177],-0.294426702,4.300032296,5.252591146,0.037453162,0.123293631,0.909059356
ENSMUSG00000066232,Ipo7,importin 7 [Source:MGI Symbol;Acc:MGI:2152414],-0.294325774,6.294915091,8.292647681,0.011837641,0.057734572,1.238564047
ENSMUSG00000025939,Ube2w,ubiquitin-conjugating enzyme E2W (putative) [Source:MGI Symbol;Acc:MGI:1914049],-0.294159664,3.787318623,3.814340353,0.070523673,0.186091691,0.730273017
ENSMUSG00000087339,Gm11586,predicted gene 11586 [Source:MGI Symbol;Acc:MGI:3652099],-0.294100532,1.136480042,2.802267322,0.115698535,0.260264262,0.584585462
ENSMUSG00000034940,Synrg,"synergin, gamma [Source:MGI Symbol;Acc:MGI:1354742]",-0.294047139,4.55372865,8.841422101,0.00981401,0.050762094,1.294460473
ENSMUSG00000035597,Prpf39,pre-mRNA processing factor 39 [Source:MGI Symbol;Acc:MGI:104602],-0.294002501,4.316097234,4.733367918,0.046688696,0.142061331,0.84752412
ENSMUSG00000058407,Txndc9,thioredoxin domain containing 9 [Source:MGI Symbol;Acc:MGI:2138153],-0.293995374,4.889453636,11.57693329,0.004140448,0.028988281,1.537777531
ENSMUSG00000035811,Ugt2b35,"UDP glucuronosyltransferase 2 family, polypeptide B35 [Source:MGI Symbol;Acc:MGI:3576100]",-0.293820048,6.700262927,1.950113444,0.18372194,0.348959661,0.457224774
ENSMUSG00000062949,Atp11c,"ATPase, class VI, type 11C [Source:MGI Symbol;Acc:MGI:1859661]",-0.293633145,7.131230666,2.434640361,0.140377342,0.293917272,0.531774892
ENSMUSG00000022035,Ccdc25,coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429],-0.293516804,5.001029038,6.839669638,0.019996012,0.080919231,1.091948256
ENSMUSG00000037640,Zfp60,zinc finger protein 60 [Source:MGI Symbol;Acc:MGI:99207],-0.293514096,2.910839045,4.81748952,0.045025085,0.138795786,0.857623721
ENSMUSG00000026037,Orc2,"origin recognition complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1328306]",-0.293428886,2.43459777,2.008903865,0.177644454,0.34258627,0.465230046
ENSMUSG00000041773,Enc1,ectodermal-neural cortex 1 [Source:MGI Symbol;Acc:MGI:109610],-0.293407643,4.630157822,1.012746935,0.330852168,0.512611043,0.290212042
ENSMUSG00000015672,Mrpl32,mitochondrial ribosomal protein L32 [Source:MGI Symbol;Acc:MGI:2137226],-0.293337069,3.94213312,5.858661683,0.029247089,0.104119638,0.982467349
